346.49	-331.295	-120.813
227.13	-290.407	-193.985
-156.441	-297.855	-199.323
-226.761	-46.0496	179.299
-147.386	-11.6058	101.793
-272.158	24.4417	-194.46
139	276.706	199.732
-163.857	177.101	183.855
-223.143	-273.529	197.258
-95.6091	500.858	-62.7468
389.492	23.6939	187.271
174.024	303.193	197.8
186.232	-388.152	166.692
259.967	-450.299	4.28976
317.46	163.82	-196.503
-249.285	427.375	97.2484
110.321	-52.3494	28.9834
326.951	403.899	-11.9017
-266.801	-122.432	198.243
185.896	67.0734	158.192
323.557	-403.301	34.2243
-6.57628	471.426	-130.6
51.4207	112.871	39.9565
86.4954	-85.0368	22.7314
-360.969	-373.203	17.765
87.5758	-233.484	-187.112
204.868	-263.443	199.528
-369.234	277.328	-141.058
-394.678	-44.1357	184.526
176.128	-195.657	191.781
-23.9042	-210.395	-168.171
-85.3073	260.286	194.617
514.832	-14.3145	44.3038
279.291	-424.215	-68.5109
-439.582	-257.592	-63.9641
-214.433	-245.279	-199.916
-237.949	376.328	155.929
60.5732	490.46	-98.2801
310.273	-342.957	-140.354
-93.4053	397.041	-179.658
496.505	-151.685	-18.3316
-425.77	-215.744	-123.505
231.669	-37.0694	-180.858
84.8494	104.297	-74.6441
384.073	131.433	-180.595
-407.448	230.81	134.211
177.09	3.64361	-139.955
-274.832	139.71	-199.658
-119.459	-106.178	-119.768
41.6652	-330.869	199.545
9.00376	-518.951	19.6872
-197.024	388.331	163.311
-320.835	181.515	193.999
163.548	-493.437	8.1381
52.9832	259.551	-192.261
314.275	168.297	196.641
-263.127	-447.838	-15.2554
-126.675	-484.37	85.8005
-143.81	-408.004	165.287
-26.2181	418.854	173.393
-246.734	108.615	-193.541
-421.918	179.153	-144.401
288.354	-45.3599	198.016
130.4	-226.626	-191.242
-329.861	-258.761	-173.639
225.162	245.121	199.587
-153.669	-4.49993	-111.157
-290.723	262.662	186.665
-219.349	-200.163	-198.667
-14.4801	500.209	86.309
210.73	-219.62	199.388
-95.752	-251.056	193.308
69.628	-272.032	-196.121
406.735	-322.22	-20.9334
-102.423	102.12	96.1603
-305.346	398.408	-83.0064
422.52	133.942	-157.516
389.673	-324.725	70.2975
334.658	8.04901	-199.455
-211.987	-157.617	-192.047
172.059	151.472	178.217
77.3136	-481.61	108.863
-1.84263	-343.852	198.572
15.0006	517.983	-26.7694
205.348	77.2913	-172.865
247.389	-133.662	-196.198
15.8751	444.274	-156.478
478.564	15.8029	121.552
-205.261	118.34	-181.933
455.737	-232.249	57.6763
-242.854	222.136	-199.792
386.905	345.756	21.077
-397.355	213.745	-150.956
-487.199	77.2322	-99.866
-98.9134	-502.841	-54.3369
-385.449	348.753	-8.76572
-196.878	-481.28	-1.76678
-154.006	-496.455	-9.07715
-45.3749	111.319	-9.19747
-223.797	-467.1	-28.592
120.68	-469.385	113.535
-288.866	-237.737	192.54
-173.849	21.0222	-137.871
-186.56	27.4004	150.744
-162.668	-368.191	-182.181
463.388	-180.834	-92.3102
-31.6518	513.021	48.6364
-294.487	-104.643	-199.86
293.162	426.946	-28.8674
498.718	146.917	-6.06764
-346.889	27.2578	198.036
-51.8838	150.316	-118.68
50.6427	-497.514	-87.0035
-155.462	-437.759	138.228
-258.749	398.71	126.009
441.637	-223.931	96.5251
-519.357	25.447	-2.811
179.559	348.817	-186.467
-13.9779	-384.256	189.31
75.6416	-475.966	-117.37
-12.4038	-476.239	-124.655
138.735	37.0965	94.2665
-352.426	-47.6879	196.799
111.877	209.843	-182.329
-300.643	348.502	-142.573
-289.723	146.849	199.942
98.0339	-231.865	187.99
-255.143	292.265	-188.098
290.23	-316.114	-167.596
145.577	422.577	154.543
-280.033	-313.688	172.916
-22.5311	-272.036	194.391
85.1061	-168.336	-150.802
357.627	-221.89	172.699
59.8889	162.5	-135.813
385.244	333.955	62.9285
190.212	413.905	-147.086
215.553	-466.549	48.8735
-261.031	67.191	-193.53
258.54	271.621	192.29
-246.113	441.205	-75.4898
-295.504	427.137	-15.5736
365.609	263.026	151.651
-420.534	-254.982	-102.4
428.843	172.312	-140.673
213.331	432.508	-116.928
404.104	299.884	80.1886
85.8612	332.129	198.668
206.086	-329.645	-187.807
307.866	213.035	192.463
-163.966	-341.94	191.031
163.665	-408.015	-160.287
20.8963	121.83	-37.8221
64.7311	-397.208	182.215
-364.879	-41.4255	-194.345
-122.206	-485.155	-86.5364
144.369	-172.908	176.134
190.087	-463.529	85.1015
137.803	-213.956	188.968
121.956	9.19969	-30.2618
435.172	-125.422	-149.47
122.347	-115.944	130.634
-203.609	409.963	-145.009
416.98	20.8695	-174.624
513.611	-56.6086	36.0655
-362.776	171.3	182.781
419.876	262.41	96.5875
-150.322	-84.0963	-134.792
-354.803	-124.297	192.016
150.298	316.787	-197.64
-164.749	-229.975	196.528
-455.883	-182.645	103.544
60.3387	514.659	-26.8915
228.769	37.7528	-179.532
62.5651	-145.949	-118.375
-515.437	18.3162	40.9514
428.162	119.596	156.483
1.95735	149.296	104.233
-200.613	474.434	43.9778
-435.884	282.169	17.3708
138.379	76.824	-117.663
-438.135	78.2695	156.068
-354.862	282.247	148.993
-48.0576	313.223	-199.976
121.258	397.885	-175.48
50.8378	-288.48	198.159
-488.806	176.087	13.3258
-222.44	123.249	188.902
325.632	-112.039	198.51
-99.1748	-92.2052	-76.998
-122.942	9.814	36.3617
-322.96	-338.468	-134.71
453.372	253.594	-14.4521
-256.712	341.378	168.888
-481.228	-69.5104	111.221
25.9362	-511.754	-54.5714
269.435	-354.994	-155.591
155.839	-260.589	-199.329
81.0006	465.41	-129.509
394.179	-20.7661	185.516
-350.809	-347.472	-99.0237
350.248	378.686	-40.6455
402.008	243.8	-132.107
303.65	-396.865	-87.7845
169.048	445.983	-123.966
357.515	169.368	-185.159
427.366	250.211	-96.4171
236.109	354.654	169.562
-509.919	101.534	5.31499
-413.45	-310.233	35.077
-65.1491	-149.755	-124.295
144.216	-404.726	167.261
-106.856	-293.073	199.838
483.37	-70.9139	107.671
-484.402	167.105	54.5568
515.71	57.0925	21.3153
-476.024	-151.082	-88.356
-120.341	-332.709	197.123
256.318	416.627	-106.701
116.167	-342.759	195.56
35.2402	-123.911	58.7531
397.362	-136.563	-173.105
-188.17	-396.566	-160.786
350.714	49.8797	-197.047
460.675	-43.381	-140.118
-280.411	322.018	-168.973
445.932	242.094	69.8379
381.084	-277.183	130.883
61.2113	260.8	193.091
353.175	301.87	138.165
262.015	325.686	-174.345
-315.984	292.869	166.481
-360.596	373.183	20.5972
449.391	-184.651	111.779
-331.959	89.8165	-198.567
302.934	358.347	133.15
-74.2058	-146.503	125.435
-77.8032	-459.817	136.311
-289.941	-61.2056	-198.594
-8.74401	519.703	9.44561
-478.35	-174.265	65.1126
-9.91834	153.117	-110.712
-505.557	94.2417	47.5487
-112.032	406.154	172.435
250.069	-198.94	199.999
-468.937	116.529	-115.612
-154.443	-46.2252	-121.6
-233.863	-385.01	-151.582
-104.156	223.31	185.967
72.3922	413.359	173.407
148.744	-480.063	81.6394
-119.635	-377.469	-185.008
140.503	-70.5364	-116.194
-113.12	295.226	199.963
-304.904	-400.023	80.7461
-426.107	254.966	-93.9432
-123.73	63.3587	85.1005
-108.906	-119.461	122.172
66.5427	447.886	149.545
232.247	-173.322	-197.705
-490.424	-103.445	84.6231
424.302	4.72056	170.633
-72.1414	301.96	199.772
-319.439	404.735	-41.6814
199.667	-308.411	194.301
-136.823	433.128	148.268
-263.541	-197.422	199.784
140.296	-303.448	-199.487
109.698	108.047	-111.513
-269.494	-442.549	27.1598
-38.2384	132.523	-82.7674
-21.2769	-513.626	48.3544
465.574	221.498	-41.8226
-194.373	48.9725	-160.334
343.953	127.589	-194.434
132.295	0.116663	-69.0436
142.158	-115.385	-145.795
-514.796	66.0406	-19.8253
-160.638	61.8355	-134.663
330.225	-110.999	-197.976
105.606	435.65	153.452
-437.876	-251.17	76.4811
-336.617	336.755	-124.973
312.421	-408.66	-46.9865
-337.361	-116.826	-196.545
-335.579	-388.841	50.0929
112.881	399.202	176.075
-488.215	45.876	104.763
78.2852	404.611	-177.524
-490.955	148.623	-52.6057
486.071	182.487	17.8934
237.275	439.199	88.8212
158.929	-463.438	-105.467
119.184	209.769	183.849
131.83	457.381	125.156
-78.1635	-446.616	-149.008
103.001	-135.119	-132.175
-352.652	343.213	101.897
495.518	145.059	38.2195
234.151	202.066	199.713
431.116	224.926	111.158
508.393	-99.2044	28.3412
-249.729	-47.5639	-188.872
74.8047	131.909	-107.963
-427.582	-189.701	134.769
-28.183	-123.625	-51.6959
62.4891	106.27	-36.08
337.928	-380.396	-65.9365
-268.528	-407.419	108.59
497.787	112.199	61.608
-268.335	444.978	12.2567
-79.2073	-492.312	-89.9256
275.856	186.07	199.594
-472.284	186.427	-68.927
102.115	-64.2798	-16.2611
-47.9888	-201.098	164.843
342.506	-378.684	60.5963
274.284	-309.867	176.628
-463.343	-224.282	-45.4352
268.358	445.398	-1.34433
-404.616	320.369	-39.3477
-6.99052	304.685	-199.419
-144.797	101.283	-139.522
95.3716	79.1873	-39.6078
118.762	19.0218	10.4959
-114.189	36.9269	2.1632
-427.579	-174.295	-141.104
-509.569	-43.0076	-58.0801
519.605	14.2535	8.94214
-412.677	114.239	168.206
104.052	507.99	-24.1437
304.002	411.037	58.5369
-3.83268	-139.411	-86.0627
-511.253	-22.9843	56.7831
98.4517	503.202	53.3895
-434.664	98.7832	-155.524
-496.932	-77.1635	-80.9466
-337.105	-380.14	-68.0111
442.906	-266.927	33.802
359.781	-44.3954	195.43
-396.835	-206.262	-154.307
-124.278	-184.025	174.378
131.925	-256.673	197.518
8.89388	122.614	34.1435
123.386	28.8451	51.3828
-517.699	-9.40363	-29.6851
-477.132	-110.955	-105.578
42.9941	145.195	107.624
81.0021	513.143	14.1753
108.83	-504.364	-39.9375
-494.207	-29.1479	96.7055
184.696	-110.071	170.225
-446.399	159.076	127.734
161.685	-34.8294	-126.874
154.6	-92.2716	142.87
131.597	-73.4744	106.509
23.9459	-274.923	-195.092
-502.701	-62.458	72.0627
291.35	390.614	109.588
-411.547	-262.417	108.375
-214.402	-117.299	-185.158
-144.692	-405.566	-166.634
371.16	348.487	-65.0671
-66.7628	-429.653	163.765
319.55	-246.836	181.605
232.617	154.875	-195.848
452.072	218.784	-82.4148
168.794	76.782	-147.962
188.258	483.916	-17.361
34.2703	-492.527	99.1074
-34.4035	-142.564	99.7597
-190.157	158.492	-186.415
338.033	339.664	121.052
300.966	310.434	-165.443
227.711	-466.784	-15.9262
503.975	114.921	-35.0133
-427.442	219.054	-119.595
125.135	-298.222	199.971
-354.278	378.976	-22.0305
231.497	-446.003	81.8088
360.556	-179.097	182.152
74.2349	-105.791	60.0825
-72.9303	513.015	-26.9698
-492.432	-37.6449	-98.8417
322.306	-374.717	98.1481
-32.9452	-386.916	-187.971
-361.322	237.988	-165.253
416.99	286.807	-73.2538
-69.3329	-309.194	-199.976
80.5762	291.435	-199.221
121.941	504.81	16.3625
-456.392	8.91952	-146.196
-374.831	351.154	-50.1032
73.0705	-357.401	194.919
8.24936	-301.57	199.159
160.926	193.377	187.932
468.094	214.991	43.9763
284.981	-433.301	-23.4752
-162.089	-463.023	104.424
56.5711	-450.69	-148.267
480.027	-113.771	99.7909
445.759	98.5629	-146.153
22.1294	339.107	-199.015
-373.188	307.338	115.254
-176.084	-378.473	174.664
246.147	314.671	183.517
451.393	142.413	128.418
369.958	210.352	-169.862
-432.069	-20.9402	-165.308
432.328	212.178	-117.853
-266.991	-45.2266	193.853
-448.453	-0.666665	153.296
-8.77155	-129.565	62.0267
163.967	-338.161	-192.053
-361.889	-194.373	-178.208
-286.212	-7.43183	197.142
-17.4761	171.242	134.666
-499.806	142.295	-11.5356
81.6992	-513.462	-5.61835
343.527	-70.3267	-197.637
-466.323	-110.182	121.108
-467.24	-35.2784	133.892
-113.508	-60.801	58.5634
-142.818	327.913	196.422
457.726	205.238	83.7214
183.803	261.072	199.999
102.933	433.239	-155.885
484.476	184.486	-25.1467
23.1851	-509.915	61.089
251.879	-448.395	-47.4234
355.114	150.274	188.935
196.605	456.162	93.635
-432.924	-41.7727	163.677
-331.744	-161.439	193.92
212.703	426.814	124.054
-297.755	-426.285	-2.94598
-54.998	414.14	-174.47
487.828	-29.8371	-107.363
429.995	288.228	-30.508
-284.586	383.976	-122.698
425.597	-169.028	144.824
-69.9505	361.279	-194.157
178.411	111.449	-167.27
-62.0319	-512.976	36.1119
471.443	59.4329	126.177
33.236	-185.189	150.383
-101.151	-414.042	-169.463
502.796	-41.8978	77.1064
416.406	50.3967	173.525
-223.14	463.561	-46.7031
282.002	140.355	199.937
-35.2704	-313.089	199.939
365.132	305.587	-124.988
483.331	-189.807	-17.138
207.022	265.668	-199.293
-136.819	-262.76	198.585
-249.748	-348.712	167.738
392.606	134.054	176.072
269.218	-283.074	-187.105
148.347	472.769	-95.9201
463.534	-233.866	17.9964
348.192	-263.196	-162.584
-333.73	141.627	195.424
158.293	-325.25	195.599
24.9658	130.974	71.7992
-378.083	129.623	183.44
153.891	146.096	-168.458
-478.015	-198.233	31.5916
-385.853	154.812	-175.589
-388.699	-123.708	-179.643
453.489	250.748	26.8026
194.375	-349.773	183.236
420.258	-210.953	132.024
342.531	244.797	-172.615
-121.273	24.3903	-38.3016
-416.156	-288.583	72.4273
-474.594	-70.727	-120.22
-154.92	397.219	169.373
-28.6	-316.356	-199.986
218.176	43.8347	174.645
-67.818	176.022	-150.808
-223.889	-322.136	-186.475
-327.942	-218.115	-185.865
386.123	316.552	-88.6184
45.4684	-154.979	121.989
204.837	330.889	187.661
-205.889	-83.6344	174.472
182.273	-433.481	-132.01
191.905	460.593	-89.2693
-99.3071	336.196	197.652
-110.971	111.209	-116.04
-52.791	506.064	-65.9597
-177.417	138.226	175.947
401.46	-20.9059	-182.415
-306.229	-276.416	177.308
-45.666	-133.416	-89.2434
353.49	-380.505	15.9355
-184.797	441.999	-121.224
-491.359	112.579	-78.1704
39.7937	113.21	0.400564
-195.183	-309.065	194.747
-1.628	202.924	-162.157
-262.72	361.002	-154.929
-267.326	435.348	59.7291
120.406	-36.5561	-47.9489
-472.432	117.195	110.427
516.713	42.4621	-24.8164
453.358	138.493	-127.56
363.556	-88.232	192.541
-259.818	447.754	-30.3957
429.781	-83.0365	161.678
427.213	-289.513	-39.4519
-455.134	246.413	31.1557
-505.563	-95.3872	46.6537
-54.0402	448.865	150.159
200.155	-255.107	-199.955
-405.47	290.274	89.8853
-137.235	82.9714	120.488
53.0896	302.162	199.563
506.217	70.6173	58.9373
351.374	-263.208	160.727
419.579	161.276	152.407
-509.294	-83.151	-39.6175
-232.205	465.264	-1.98996
-389.33	318.951	-80.0148
-512.579	-87.4108	2.93002
-267.346	-422.946	-86.4367
301.427	-75.4636	-199.785
-306.67	222.672	191.104
-67.1641	-109.953	-58.8141
-297.035	284.094	-178.087
176.222	-482.94	48.2728
59.3522	439.415	-157.388
